span,type,count
提供与之相符的解决方案,S,1
收集并分析客户相关反馈,S,1
协调公司内部跨部门资源,S,1
确保按时交付客户需求的解决方案,S,1
确保解决方案的开发、交付和实施顺利进行,S,1
协调不同部门之间的合作,S,1
确保客户需求得到满足,S,1
监督项目进展,S,1
建立公司在可持续发展领域的声誉和影响力,S,1
识别客户的需求,S,1
拜访分销商及EPC客户,S,1
讨论光电建材解决方案,S,1
支持公司决策,S,1
日本市场营销,S,1
负责拉动公司各个部门启动项目,S,1
定义项目章程&实施指导策略,S,1
负责项目预验收前的项目总体计划跟踪管理,S,1
负责组织项目组、项目团队识别项目级风险,S,1
负责组织、领导现场团队实施项目出厂后的交付任务,S,1
保证项目成本、计划、质量指标达成,S,1
负麦制定项目款回收策略,S,1
保证项目款按期回收,S,1
负麦项目执行过程中的综合信息管理,S,1
保证内、外部信息通畅,S,1
负责维护和发展长、短期客户关系,S,1
支持项目的二次承接,S,1
负责北美市场的业务开发和拓展,S,1
寻找新的商业机会,S,1
与潜在客户建立联系,S,1
管理和维护客户数据库,S,1
定期跟进客户需求和反馈,S,1
负责产品的市场调研,S,1
组织和参加行业展会、研讨会等活动,S,1
医药行业（特别是原料药或制剂）的业务开发经验,S,1
撰写技术文档,S,1
日语相关翻译,S,1
翻译相关合同文件资料,S,1
拓展新渠道,S,1
维护和发展现有客户现有业务和新业务,S,1
制定年度营销策略,S,1
营销计划,S,1
市场规划与预算,S,1
交付管理,S,1
售前售后服务管理,S,1
接触和洽谈,S,1
交付风险进行监督和管理,S,1
海外市场商务或拓展,S,1
能源计量行业市场开拓,S,1
B2B业务市场开拓,S,1
商务管理实操,S,1
报价分析,S,1
招投标管理,S,1
客户关系拓展,S,1
企业海外官方社媒内容创作,S,1
海外传播渠道管理,S,1
海外企业官网内容运维,S,1
海外传播预算管理,S,1
海外产品市场推广物料策划与制作,S,1
海外市场推广品销活动、展会策划,S,1
搜索引擎优化（SEO）,S,1
提出有创意的营销方案和品牌推广活动,S,1
撰写高质量的营销文案、新闻稿、博客文章,S,1
各大社交媒体平台的操作和管理,S,1
专利信息跟踪监控,S,1
国际专利相关工作经验,S,1
神经内科临床工作经验,S,1
光罩销售执行,S,1
客户服务与管理,S,1
产品交期协调,S,1
品质技术问题对应联络,S,1
客户账期管理,S,1
整合分析报告,S,1
解决客诉问题,S,1
整理分析报告,S,1
改善和提高制程,S,1
制造型工厂销售经验,S,1
投标竞标,S,1
小核酸药物化学原料、生物原料和整体解决方案,S,1
技术会议谈判,S,1
商务会议谈判,S,1
沟通安装工作安排,S,1
翻译其他公司技术文件,S,1
翻译技巧和方法,S,1
外贸销售网络,S,1
标准文件的更新拟定,S,1
制样计划检讨&作成&更新,S,1
阶段总结输出,S,1
制程中问题点检讨及改善案实施,S,1
解析分析对策及改善措施实施,S,1
关键工程参数优化的DOE验证,S,1
关键参数管控标准的制定及输出,S,1
前期开发分析,S,1
阅读外文资料,S,1
提交客户要求的各类资料,S,1
根据客户场景及需求设计优化产品功能及流程,S,1
对接客户个性化需求,S,1
完成产品及方案设计,S,1
推动方案落地,S,1
完善产品功能迭代设计,S,1
后续产品运营,S,1
项目管理及实施交付,S,1
从项目启动、划、项目执行及验收等全流程跟进,S,1
配合技术团队完成公司产品的规划和设计工作,S,1
协助市场人员与客户交流及产品推广,S,1
提高客户对产品的体验度,S,1
产品落地的推动,S,1
洞悉行业发展趋势及市场空间,S,1
跟进产品动态,S,1
对行业、场景和客户需求进行挖掘,S,1
对需求痛点及市场反馈提出产品思路和解决方案,S,1
运营工作经验,S,1
系统产品规划设计,S,1
推动项目落地,S,1
思维导图,S,1
办公软件（PPT及WORD）,S,1
所负责客户的收入业绩贡献目标完成,S,1
所负责客户关系管理,S,1
客户部门拜访覆盖,S,1
所负责客户的项目落地,S,1
商机挖掘,S,1
现有合作项目的客户满意度维护,S,1
客户开拓及业务创新,S,1
挖掘新的客户需求,S,1
开拓新的业务方向,S,1
质量文件制定,S,1
品质系统建立,S,1
制程良率监控,S,1
制程异常检讨,S,1
测量仪器使用,S,1
标准制作,S,1
质量检验流程及要求制定,S,1
Unix,S,1
VC++,S,1
ASP,S,1
PB,S,1
Delphi,S,1
SQL Sever,S,1
SYSBASE,S,1
技术测试的要求,S,1
产品运营管理,S,1
消费者研究,S,1
产品全生命周期管理,S,1
制定对应品类产品发展战略,S,1
产品开发项目,S,1
项目开发过程策划（APQP）,S,1
会议技术交流,S,1
查看尺寸,S,1
结构,S,1
应对、处理突发应急事件的能力,S,1
战略制定与实施能力,S,1
订单对账,S,1
信息安全的识别,S,1
保密管理,S,1
确定导轨及滑块的设计方案,S,1
导轨及滑块的工艺设计,S,1
项目设计评审,S,1
制定并执行导轨及滑块的生产计划,S,1
价值分析,S,1
询比议价,S,1
销售相关工作经历,S,1
清关申报,S,1
查验工作,S,1
问题和纠纷,S,1
管理物流供应商和承运商,S,1
谈判合同条款,S,1
优化配送计划,S,1
海外关务经验,S,1
管理岗经验,S,1
清关行对接经验,S,1
订单关闭,S,1
外企工作经验,S,1
统筹协调国际项目,S,1
汇总供应商信息,S,1
效率提升,S,1
老渠道维护,S,1
提高公司产品在当地的知名度,S,1
海外销售拓展工作,S,1
销售稳步增长,S,1
商务应对,S,1
制定和优化行政后勤类规章和流程,S,1
员工活动的策划及执行,S,1
传达并作出回应,S,1
国外展会,S,1
国外销售市场进行调查、分析,S,1
建立良好信任关系,S,1
大客户供货比例及项目成功率,S,1
商业推广,S,1
国外客户开发工具,S,1
布局能力,S,1
库存周转,S,1
负责国际市场的维护,S,1
负责掌握各潜在消费国市场动态,S,1
做出市场分析报告,S,1
负责与客户协商解决合同执行过程中出现的问题,S,1
客户收货后的后续跟踪维护,S,1
塑料齿轮、蜗杆的设计,S,1
跟踪齿轮、蜗杆开发进程,S,1
产品状态的跟踪,S,1
塑料齿轮、蜗杆等塑料产品设计,S,1
销售计划的策划,S,1
负责市场信息的收集,S,1
维护好与客户及经销商的关系,S,1
销售订单的执行跟踪,S,1
安全回款,S,1
负责企业研发信息化体系的规划,S,1
负责配合研发部门，推进研发体系应用项目实施,S,1
负责海外研发项目的推广,S,1
负责海外用户的日常问题处理,S,1
实施WINDCHILL系统项目经验,S,1
产品实现过程的设定,S,1
产品试制,S,1
产品和过程稳定性的确认,S,1
工程读图能力,S,1
投产启动,S,1
对策报告(8D报告)的作成,S,1
新产品导入项目管理,S,1
品保客户对应经验,S,1
客户对应经验,S,1
顾客档案,S,1
营销业务,S,1
加工生产系统的改进,S,1
翻译编辑,S,1
销售目标管理,S,1
设定销售目标,S,1
监督实施过程,S,1
组织培训活动,S,1
合作协议谈判,S,1
预算与成本控制,S,1
制定商务部门的预算,S,1
监控销售成本,S,1
制定风控资信管理制度,S,1
评定客户的资信级别,S,1
处理建议,S,1
风险防控,S,1
处理代理商订单,S,1
跟进售后服务,S,1
独立开发销售渠道,S,1
独立开发海外客户,S,1
设备维护调试,S,1
工艺规范制定,S,1
试产工作,S,1
问题点关闭,S,1
售后客户关系维护,S,1
营销策略的制定,S,1
品质经营数据的分析,S,1
月度、季度及年度财务报告,S,1
定单管理落实,S,1
汇总区域客户销售天、周、月、季、年的客户销售预算和实际报表,S,1
客户投诉信息的收集,S,1
研发和设计,S,1
BOM图纸,S,1
气动原理图,S,1
处理生产过程中的问题,S,1
现有产品问题点分析,S,1
精通核心模块的开发设计,S,1
精通运动机构的机械设计,S,1
产品质量监控,S,1
交付监控,S,1
业务数据记录和分析,S,1
产品市场定位,S,1
竞争策略制定,S,1
外贸产品推广资料编写,S,1
海外专家团队建立,S,1
核心专家维护,S,1
招商和推广,S,1
时间节点,S,1
维护国外客户,S,1
建立和维护良好的市场关系,S,1
外贸产品研发,S,1
巡防,S,1
售前售后技术支持服务,S,1
现场设备进度异常汇总,S,1
现场客户/竞对信息收集,S,1
研究及制定顶层设计规范、指导文件,S,1
设计开发测试平台、测试设备,S,1
制作市场推广的计划,S,1
跟进各个商机,S,1
督促客户及时安排定金,S,1
专项法律事务培训,S,1
起草或审查,S,1
涉外案件处理经验,S,1
诉讼和非诉讼纠纷案件处理经验,S,1
市场开发工作,S,1
客户管理工作,S,1
信息拉通和资源协同,S,1
质量管理监督,S,1
复判,S,1
检验标准的制定,S,1
检验分析,S,1
处理方法,S,1
客诉会议的召集召开,S,1
首件检验,S,1
工序自检,S,1
互检,S,1
返工通知,S,1
处理意见,S,1
质量记录,S,1
贯彻,S,1
双赢解决方案,S,1
了解和反馈,S,1
制定商用车后市场业务战略方向,S,1
进出口通关,S,1
落单,S,1
协助翻译客户会议、参观和审核文件,S,1
贯彻坚持质量方针,S,1
质量检验规范的审核,S,1
客户抱怨风险识别,S,1
质量事故分析会,S,1
客户第二方审核对接,S,1
建立健全质量部门QE的绩效管理,S,1
整改进度管控,S,1
新项目数据评审,S,1
质量版块关键节点进度控制,S,1
大额索赔谈判,S,1
零公里及售后问题经验总结扩展应用,S,1
QE团队培训,S,1
QE工作经验及要点提炼,S,1
质量工作标准工作方法建立,S,1
内部整改闭环,S,1
策划部门指标业绩改进提升,S,1
技术文档的编制,S,1
建立供应商数据库,S,1
汽车零部件的设计,S,1
汽车产品开发,S,1
客户承认书/规格书/PPAP/基本供应商调查表的制作,S,1
提供,S,1
设计验证的实施,S,1
组织并实施新产品设计与原材料、结构等相关的变更,S,1
新产品试生产准备,S,1
新产品工艺、技术的持续改进,S,1
提高,S,1
标准化事宜,S,1
市场拓展目标,S,1
UG/Pro,S,1
挖掘现有客户,S,1
口头,S,1
书面交流能力,S,1
收集、分析市场情报,S,1
外贸宣传资料,S,1
样品,S,1
展会安排,S,1
协调各研发部门人员,S,1
收集、解读药品注册申报的法规政策和技术要求等动态信息,S,1
行动计划审核,S,1
牵头分析售后退回件的分析和行动计划,S,1
驱动团队成员达成项目目标,S,1
控制新产品开发全过程,S,1
管理产品开发过程,S,1
驱动开发团队达成转量目标,S,1
控制项目成本偏差,S,1
整理项目信息,S,1
进出口业务工作经验,S,1
风险预防,S,1
出国参展,S,1
拜访海外目标客户,S,1
调研海外市场,S,1
孚盟海关数据,S,1
进出口贸易咨询,S,1
外贸信息平台的运营,S,1
信息汇总,S,1
国际业务跟单,S,1
报关流程,S,1
开发与维护货代,S,1
海关政府部门的业务关系,S,1
开发客户关系,S,1
韩国市场的销售计划和策略的制定,S,1
寻找新的销售机会,S,1
开发和维护与客户的沟通和关系,S,1
领导和管理销售团队,S,1
提供市场信息和反馈,S,1
制作各种销售报表,S,1
韩国市场销售工作经验,S,1
阅读和撰写相关文件,S,1
IT硬体,S,1
网络设备,S,1
软体需求分析,S,1
ERP 开发(SA/SD)维护经验,S,1
MES系统实施/维护经验,S,1
MS SQL Server,S,1
运维和管理,S,1
IT设备,S,1
制定人力资源策略规划,S,1
组织架构设计,S,1
优化人力资源配置,S,1
员工培训和发展计划制定和执行,S,1
在职员工职业发展,S,1
设计和实施绩效管理体系,S,1
薪酬和福利政策制定,S,1
人力资源信息管理,S,1
监督和执行人力资源相关法律法规,S,1
处理劳动关系和纠纷,S,1
人事行政工作综合管理,S,1
编制人力资源规划,S,1
建立健全公司人力资源、行政管理制度及体系,S,1
企业文化活动组织,S,1
主持实施对公司部门工作规范,S,1
协调相关部门的分工与合作,S,1
人事行政工作经历,S,1
人事行政经理工作经验,S,1
处理客户反馈的质量问题,S,1
新产品开发过程,S,1
质量方面的建议,S,1
收集客户意见和建议,S,1
推动内部质量改进工作,S,1
传递质量信息,S,1
客户质量工程师工作经验,S,1
合作解决质量问题,S,1
translations能力,S,1
完成任务,S,1
供应链优化,S,1
精准定位,S,1
图像处理算法,S,1
视觉软件开发,S,1
俄语口语翻译,S,1
技术文件资料翻译,S,1
领导,S,1
激励仓库团队,S,1
产品展会,S,1
海外行业市场调研,S,1
制定海外销售计划及市场策略,S,1
应用软件设计,S,1
客户承认书/规格书/PPAP/基本供应商调查表的制作与提供,S,1
设备安装的计划与实施,S,1
设备档案和技术资料的建立和管理,S,1
设备日常允许状态的检查,S,1
设备维修、保养操作手册的编写与修订,S,1
输出设备的维修技术报告,S,1
供应商作业计划的管理,S,1
作业过程控制,S,1
工作报告检视,S,1
产品海外市场开发,S,1
海外客户日常沟通,S,1
客户售后服务协助,S,1
海外重要大客户的关系维护,S,1
重要项目争取与跟进,S,1
产品市场规模，竞争情况的调研,S,1
协助部门制定与实施有效销售计划与策略,S,1
销售实习,S,1
区域市场开拓进行策划,S,1
提供本区域市场趋势和需求变化、竞争对手动态和客户反馈方面的准确信息,S,1
落实本区域货款回收,S,1
对销售代理进行日常管理与支持,S,1
按月报送区域销售情况报告,S,1
协助合同和信用证的审核,S,1
融资等操作,S,1
协助技术支持工程师及时处理本区域的售前售后问题,S,1
配合调研部门进行市场调研工作,S,1
office文件操作技巧,S,1
新项目的立项,S,1
协助相关部门检讨对应,S,1
推广及销售,S,1
客户跟踪,S,1
熟练操作阿里巴巴国际站,S,1
熟练利用线上和线下平台开发新客户,S,1
国外市场走访,S,1
商贸洽谈,S,1
外事接待经验,S,1
外贸销售工作,S,1
开拓公司产品的国际市场,S,1
拜访及接待国外客户,S,1
邮件开发新客户,S,1
搜索开发优质客户,S,1
执行和跟踪监督贸易业务,S,1
跟进相关订单情况,S,1
产品技术推广,S,1
收集新产品项目的技术应用/性能信息,S,1
转化到公司内部技术部门,S,1
解答客户提出的技术疑难问题,S,1
跟踪客户样品测试,S,1
性能鉴定测试,S,1
解决产品交付过程中的技术问题分析工作,S,1
改进活动,S,1
连接器产品研发经验,S,1
FAE岗位工作经验,S,1
出入境签证办理和管理,S,1
签证资料的整理,S,1
预约等工作,S,1
跟进签证进度,S,1
管理、对接签证三方供应商,S,1
落地重难点签证项目,S,1
梳理公司签证操作流程,S,1
制定签证管理制度,S,1
签证工作规范化,S,1
甲方签证管理,S,1
乙方签证服务工作经验,S,1
挖掘客户新需求,S,1
收集并整理客户及其竞争对手的行业信息,S,1
展会参与,S,1
境外市场及客户拜访,S,1
独立开拓并管理海外中东市场销售渠道,S,1
建立和完善各项管理制度,S,1
电驱动系统总成开发,S,1
电驱系统性能优化,S,1
新能源开发经验,S,1
业绩增长,S,1
传达客户的需求和信息,S,1
